species_slug,BL,WL,under_sampled,red_list,gbif,lists
abies-alba,0,0,0,1,1,['red_list' 'gbif']
abies-nordmanniana,0,0,0,0,1,['gbif']
abutilon-theophrasti,1,0,0,0,1,['BL' 'gbif']
acacia-dealbata,0,1,0,0,1,['WL' 'gbif']
acalypha-australis,0,0,0,0,1,['gbif']
acalypha-virginica,0,0,0,0,1,['gbif']
acanthus-mollis,0,0,0,0,1,['gbif']
acer-campestre,0,0,0,1,1,['red_list' 'gbif']
acer-monspessulanum,0,0,0,0,1,['gbif']
acer-negundo,0,0,0,0,1,['gbif']
acer-opalus,0,0,0,1,1,['red_list' 'gbif']
acer-platanoides,0,0,0,1,1,['red_list' 'gbif']
acer-pseudoplatanus,0,0,0,1,1,['red_list' 'gbif']
acer-saccharinum,0,0,0,0,1,['gbif']
aceras-anthropophorum,0,0,0,1,0,['red_list']
achillea-ageratum,0,0,0,0,1,['gbif']
achillea-atrata,0,0,0,1,1,['red_list' 'gbif']
achillea-clavenae,0,0,0,1,0,['red_list']
achillea-clavennae,0,0,0,0,1,['gbif']
achillea-collina,0,0,0,1,1,['red_list' 'gbif']
achillea-crithmifolia,0,0,0,0,1,['gbif']
achillea-distans,0,0,0,0,2,['gbif']
achillea-erba-rotta,0,0,0,1,3,['red_list' 'gbif']
achillea-filipendulina,0,0,0,0,1,['gbif']
achillea-macrophylla,0,0,0,1,1,['red_list' 'gbif']
achillea-millefolium,0,0,0,2,3,['red_list' 'gbif']
achillea-nana,0,0,0,1,1,['red_list' 'gbif']
achillea-nobilis,0,0,0,1,2,['red_list' 'gbif']
achillea-pratensis,0,0,0,1,1,['red_list' 'gbif']
achillea-ptarmica,0,0,0,1,1,['red_list' 'gbif']
achillea-roseo-alba,0,0,0,0,1,['gbif']
achillea-roseoalba,0,0,1,1,0,['under_sampled' 'red_list']
achillea-setacea,0,0,0,1,1,['red_list' 'gbif']
achillea-stricta,0,0,1,1,0,['under_sampled' 'red_list']
achillea-tomentosa,0,0,0,1,1,['red_list' 'gbif']
achnatherum-calamagrostis,0,0,0,1,1,['red_list' 'gbif']
acinos-alpinus,0,0,0,1,0,['red_list']
acinos-arvensis,0,0,0,1,0,['red_list']
aconitum-anthora,0,0,0,1,1,['red_list' 'gbif']
aconitum-degenii,0,0,0,0,1,['gbif']
aconitum-lycoctonum,0,0,2,3,3,['under_sampled' 'red_list' 'gbif']
aconitum-napellus,0,0,0,4,0,['red_list']
aconitum-tauricum,0,0,0,0,1,['gbif']
aconitum-variegatum,0,0,1,5,3,['under_sampled' 'red_list' 'gbif']
acorus-calamus,0,0,0,0,1,['gbif']
actaea-spicata,0,0,0,1,1,['red_list' 'gbif']
actinidia-chinensis,0,0,0,0,1,['gbif']
adenophora-liliifolia,0,0,0,1,1,['red_list' 'gbif']
adenostyles-alliariae,0,0,0,1,1,['red_list' 'gbif']
adenostyles-alpina,0,0,0,1,1,['red_list' 'gbif']
adenostyles-leucophylla,0,0,0,1,1,['red_list' 'gbif']
adiantum-capillus-veneris,0,0,0,1,1,['red_list' 'gbif']
adonis-aestivalis,0,0,0,1,1,['red_list' 'gbif']
adonis-annua,0,0,0,0,1,['gbif']
adonis-flammea,0,0,0,1,1,['red_list' 'gbif']
adonis-vernalis,0,0,0,1,1,['red_list' 'gbif']
adoxa-moschatellina,0,0,0,1,1,['red_list' 'gbif']
aegilops-cylindrica,0,0,0,0,1,['gbif']
aegilops-geniculata,0,0,0,0,1,['gbif']
aegonychon-purpurocaeruleum,0,0,0,0,1,['gbif']
aegopodium-podagraria,0,0,0,1,1,['red_list' 'gbif']
aesculus-hippocastanum,0,0,0,0,1,['gbif']
aethionema-saxatile,0,0,0,1,1,['red_list' 'gbif']
aethusa-cynapioides,0,0,0,1,0,['red_list']
aethusa-cynapium,0,0,0,1,2,['red_list' 'gbif']
agave-americana,0,0,0,0,1,['gbif']
agrimonia-eupatoria,0,0,0,1,1,['red_list' 'gbif']
agrimonia-procera,0,0,0,1,1,['red_list' 'gbif']
agropyron-cristatum,0,0,0,0,2,['gbif']
agrostemma-githago,0,0,0,1,1,['red_list' 'gbif']
agrostis-agrostiflora,0,0,0,0,1,['gbif']
agrostis-alpina,0,0,0,1,1,['red_list' 'gbif']
agrostis-canina,0,0,0,1,1,['red_list' 'gbif']
agrostis-capillaris,0,0,0,1,1,['red_list' 'gbif']
agrostis-gigantea,0,0,0,1,1,['red_list' 'gbif']
agrostis-rupestris,0,0,0,1,1,['red_list' 'gbif']
agrostis-schleicheri,0,0,1,1,1,['under_sampled' 'red_list' 'gbif']
agrostis-schraderiana,0,0,0,1,0,['red_list']
agrostis-stolonifera,0,0,0,1,1,['red_list' 'gbif']
agrostis-vinealis,0,0,0,1,1,['red_list' 'gbif']
ailanthus-altissima,1,0,0,0,1,['BL' 'gbif']
aira-caryophyllea,0,0,0,1,2,['red_list' 'gbif']
aira-elegans,0,0,0,0,1,['gbif']
aira-elegantissima,0,0,0,1,0,['red_list']
aira-praecox,0,0,0,1,0,['red_list']
ajuga-chamaepitys,0,0,0,1,1,['red_list' 'gbif']
ajuga-genevensis,0,0,0,1,1,['red_list' 'gbif']
ajuga-pyramidalis,0,0,0,1,1,['red_list' 'gbif']
ajuga-reptans,0,0,0,1,1,['red_list' 'gbif']
akebia-quinata,0,0,0,0,1,['gbif']
albizia-julibrissin,0,0,0,0,1,['gbif']
alcea-biennis,0,0,0,0,1,['gbif']
alcea-rosea,0,0,0,0,1,['gbif']
alchemilla-acuminatidens,0,0,0,1,1,['red_list' 'gbif']
alchemilla-acutiloba,0,0,0,1,0,['red_list']
alchemilla-aggregata,0,0,0,1,1,['red_list' 'gbif']
alchemilla-alpigena,0,0,0,1,1,['red_list' 'gbif']
alchemilla-alpina,0,0,0,2,1,['red_list' 'gbif']
alchemilla-amphisericea,0,0,0,1,0,['red_list']
alchemilla-argentidens,0,0,0,1,0,['red_list']
alchemilla-atrovirens,0,0,0,1,1,['red_list' 'gbif']
alchemilla-chirophylla,0,0,0,1,1,['red_list' 'gbif']
alchemilla-colorata,0,0,0,1,1,['red_list' 'gbif']
alchemilla-compta,0,0,0,1,1,['red_list' 'gbif']
alchemilla-conjuncta,0,0,0,2,1,['red_list' 'gbif']
alchemilla-connivens,0,0,0,1,1,['red_list' 'gbif']
alchemilla-controversa,0,0,0,1,1,['red_list' 'gbif']
alchemilla-coriacea,0,0,0,2,1,['red_list' 'gbif']
alchemilla-crinita,0,0,0,1,1,['red_list' 'gbif']
alchemilla-curtiloba,0,0,0,1,1,['red_list' 'gbif']
alchemilla-decumbens,0,0,0,2,1,['red_list' 'gbif']
alchemilla-demissa,0,0,0,2,1,['red_list' 'gbif']
alchemilla-effusa,0,0,0,1,1,['red_list' 'gbif']
alchemilla-exigua,0,0,0,1,1,['red_list' 'gbif']
alchemilla-fallax,0,0,0,1,1,['red_list' 'gbif']
alchemilla-filicaulis,0,0,0,1,1,['red_list' 'gbif']
alchemilla-firma,0,0,0,1,1,['red_list' 'gbif']
alchemilla-fissa,0,0,1,2,1,['under_sampled' 'red_list' 'gbif']
alchemilla-fissimima,0,0,0,1,0,['red_list']
alchemilla-flabellata,0,0,0,1,1,['red_list' 'gbif']
alchemilla-flavicoma,0,0,0,1,1,['red_list' 'gbif']
alchemilla-flavovirens,0,0,0,1,1,['red_list' 'gbif']
alchemilla-flexicaulis,0,0,0,1,1,['red_list' 'gbif']
alchemilla-frigens,0,0,0,1,1,['red_list' 'gbif']
alchemilla-gaillardiana,0,0,0,1,1,['red_list' 'gbif']
alchemilla-galkinae,0,0,0,1,1,['red_list' 'gbif']
alchemilla-gemmia,0,0,0,1,1,['red_list' 'gbif']
alchemilla-gingolphiana,0,0,0,1,1,['red_list' 'gbif']
alchemilla-glabra,0,0,1,2,1,['under_sampled' 'red_list' 'gbif']
alchemilla-glacialis,0,0,0,1,1,['red_list' 'gbif']
alchemilla-glaucescens,0,0,0,1,1,['red_list' 'gbif']
alchemilla-glomerulans,0,0,0,1,1,['red_list' 'gbif']
alchemilla-grossidens,0,0,0,2,1,['red_list' 'gbif']
alchemilla-helvetica,0,0,0,2,0,['red_list']
alchemilla-heteropoda,0,0,0,2,1,['red_list' 'gbif']
alchemilla-hirtipes,0,0,0,1,1,['red_list' 'gbif']
alchemilla-hoppeana,0,0,0,1,1,['red_list' 'gbif']
alchemilla-hybrida,0,0,0,2,0,['red_list']
alchemilla-impexa,0,0,0,1,1,['red_list' 'gbif']
alchemilla-incisa,0,0,0,1,1,['red_list' 'gbif']
alchemilla-inconcinna,0,0,0,1,1,['red_list' 'gbif']
alchemilla-infravallesia,0,0,0,1,1,['red_list' 'gbif']
alchemilla-jaquetiana,0,0,0,1,1,['red_list' 'gbif']
alchemilla-jugensis,0,0,0,1,1,['red_list' 'gbif']
alchemilla-lapeyrousii,0,0,0,0,1,['gbif']
alchemilla-leptoclada,0,0,0,1,1,['red_list' 'gbif']
alchemilla-lineata,0,0,0,1,1,['red_list' 'gbif']
alchemilla-longana,0,0,0,1,1,['red_list' 'gbif']
alchemilla-longinodis,0,0,0,1,0,['red_list']
alchemilla-longiuscula,0,0,0,1,1,['red_list' 'gbif']
alchemilla-lunaria,0,0,0,1,1,['red_list' 'gbif']
alchemilla-micans,0,0,0,1,1,['red_list' 'gbif']
alchemilla-mollis,0,0,0,0,1,['gbif']
alchemilla-monticola,0,0,0,1,1,['red_list' 'gbif']
alchemilla-multidens,0,0,0,1,0,['red_list']
alchemilla-nitida,0,0,0,1,1,['red_list' 'gbif']
alchemilla-obscura,0,0,0,1,1,['red_list' 'gbif']
alchemilla-obtusa,0,0,0,1,1,['red_list' 'gbif']
alchemilla-opaca,0,0,0,1,1,['red_list' 'gbif']
alchemilla-oscensis,0,0,0,1,0,['red_list']
alchemilla-othmarii,0,0,0,1,1,['red_list' 'gbif']
alchemilla-paicheana,0,0,0,1,0,['red_list']
alchemilla-pallens,0,0,0,1,1,['red_list' 'gbif']
alchemilla-pentaphyllea,0,0,1,1,1,['under_sampled' 'red_list' 'gbif']
alchemilla-pentaphylloides,0,0,0,2,1,['red_list' 'gbif']
alchemilla-petiolulans,0,0,0,1,1,['red_list' 'gbif']
alchemilla-plicata,0,0,0,1,1,['red_list' 'gbif']
alchemilla-plicatula,0,0,0,1,0,['red_list']
alchemilla-pseudodecumbens,0,0,0,1,1,['red_list' 'gbif']
alchemilla-psilopodia,0,0,0,1,0,['red_list']
alchemilla-racemulosa,0,0,0,1,0,['red_list']
alchemilla-radiisecta,0,0,0,1,1,['red_list' 'gbif']
alchemilla-reniformis,0,0,0,1,1,['red_list' 'gbif']
alchemilla-rhododendrophila,0,0,0,1,1,['red_list' 'gbif']
alchemilla-rubristipula,0,0,0,1,1,['red_list' 'gbif']
alchemilla-saxatilis,0,0,0,1,1,['red_list' 'gbif']
alchemilla-saxetana,0,0,0,1,0,['red_list']
alchemilla-schmidelyana,0,0,0,1,1,['red_list' 'gbif']
alchemilla-semihirta,0,0,0,1,0,['red_list']
alchemilla-semisecta,0,0,0,1,1,['red_list' 'gbif']
alchemilla-sericoneura,0,0,0,1,1,['red_list' 'gbif']
alchemilla-sinuata,0,0,0,1,1,['red_list' 'gbif']
alchemilla-speciosa,0,0,0,0,1,['gbif']
alchemilla-splendens,0,0,1,2,1,['under_sampled' 'red_list' 'gbif']
alchemilla-squarrosula,0,0,0,1,0,['red_list']
alchemilla-straminea,0,0,0,1,1,['red_list' 'gbif']
alchemilla-strigosula,0,0,0,1,1,['red_list' 'gbif']
alchemilla-subcrenata,0,0,0,1,1,['red_list' 'gbif']
alchemilla-subglobosa,0,0,0,1,1,['red_list' 'gbif']
alchemilla-subsericea,0,0,0,2,1,['red_list' 'gbif']
alchemilla-tenuis,0,0,0,1,1,['red_list' 'gbif']
alchemilla-tirolensis,0,0,0,1,0,['red_list']
alchemilla-transiens,0,0,0,1,1,['red_list' 'gbif']
alchemilla-trullata,0,0,0,1,1,['red_list' 'gbif']
alchemilla-trunciloba,0,0,0,1,1,['red_list' 'gbif']
alchemilla-undulata,0,0,0,1,1,['red_list' 'gbif']
alchemilla-versipila,0,0,0,1,1,['red_list' 'gbif']
alchemilla-vestita,0,0,0,0,1,['gbif']
alchemilla-vulgaris,0,0,0,1,1,['red_list' 'gbif']
alchemilla-weberi,0,0,0,1,1,['red_list' 'gbif']
alchemilla-westermaieri,0,0,0,1,0,['red_list']
alchemilla-xanthochlora,0,0,0,1,1,['red_list' 'gbif']
aldrovanda-vesiculosa,0,0,0,1,1,['red_list' 'gbif']
alisma-gramineum,0,0,0,1,1,['red_list' 'gbif']
alisma-lanceolatum,0,0,0,1,1,['red_list' 'gbif']
alisma-plantago-aquatica,0,0,0,1,1,['red_list' 'gbif']
alkekengi-officinarum,0,0,0,0,1,['gbif']
alliaria-petiolata,0,0,0,1,1,['red_list' 'gbif']
allium-ampeloprasum,0,0,0,0,1,['gbif']
allium-angulosum,0,0,0,1,1,['red_list' 'gbif']
allium-carinatum,0,0,0,3,3,['red_list' 'gbif']
allium-cepa,0,0,0,0,1,['gbif']
allium-ericetorum,0,0,0,0,1,['gbif']
allium-fistulosum,0,0,0,0,1,['gbif']
allium-lineare,0,0,1,1,1,['under_sampled' 'red_list' 'gbif']
allium-lusitanicum,0,0,0,1,1,['red_list' 'gbif']
allium-nigrum,0,0,0,0,1,['gbif']
allium-oleraceum,0,0,0,1,1,['red_list' 'gbif']
allium-paradoxum,0,0,0,0,1,['gbif']
allium-rotundum,0,0,0,1,1,['red_list' 'gbif']
allium-sativum,0,0,0,0,1,['gbif']
allium-schoenoprasum,0,0,0,1,1,['red_list' 'gbif']
allium-scorodoprasum,0,0,0,1,1,['red_list' 'gbif']
allium-sphaerocephalon,0,0,0,1,1,['red_list' 'gbif']
allium-suaveolens,0,0,0,1,1,['red_list' 'gbif']
allium-ursinum,0,0,0,1,1,['red_list' 'gbif']
allium-victorialis,0,0,0,1,1,['red_list' 'gbif']
allium-vineale,0,0,0,1,1,['red_list' 'gbif']
alnus-alnobetula,0,0,0,0,1,['gbif']
alnus-cordata,0,0,0,0,1,['gbif']
alnus-glutinosa,0,0,0,1,1,['red_list' 'gbif']
alnus-incana,0,0,0,1,1,['red_list' 'gbif']
alnus-viridis,0,0,0,1,0,['red_list']
alopecurus-aequalis,0,0,0,1,1,['red_list' 'gbif']
alopecurus-geniculatus,0,0,0,1,1,['red_list' 'gbif']
alopecurus-myosuroides,0,0,0,1,1,['red_list' 'gbif']
alopecurus-pratensis,0,0,0,1,1,['red_list' 'gbif']
alopecurus-rendlei,0,0,0,0,1,['gbif']
althaea-hirsuta,0,0,0,0,1,['gbif']
althaea-officinalis,0,0,0,0,1,['gbif']
alyssoides-utriculata,0,0,0,1,1,['red_list' 'gbif']
alyssum-alpestre,0,0,0,1,1,['red_list' 'gbif']
alyssum-alyssoides,0,0,0,1,1,['red_list' 'gbif']
alyssum-montanum,0,0,0,1,2,['red_list' 'gbif']
alyssum-murale,0,0,0,0,1,['gbif']
amaranthus-albus,0,0,0,0,1,['gbif']
amaranthus-blitoides,0,0,0,0,1,['gbif']
amaranthus-blitum,0,0,0,1,1,['red_list' 'gbif']
amaranthus-bouchonii,0,0,0,0,1,['gbif']
amaranthus-caudatus,0,0,0,0,1,['gbif']
amaranthus-cruentus,0,0,0,0,1,['gbif']
amaranthus-deflexus,0,0,0,0,1,['gbif']
amaranthus-emarginatus,0,0,0,0,1,['gbif']
amaranthus-graecizans,0,0,0,0,1,['gbif']
amaranthus-hybridus,0,0,0,0,1,['gbif']
amaranthus-hypochondriacus,0,0,0,0,1,['gbif']
amaranthus-powellii,0,0,0,0,1,['gbif']
amaranthus-retroflexus,0,0,0,0,1,['gbif']
ambrosia-artemisiifolia,1,0,0,0,1,['BL' 'gbif']
ambrosia-psilostachya,0,0,0,0,1,['gbif']
ambrosia-trifida,0,0,0,0,1,['gbif']
amelanchier-lamarckii,0,0,0,0,1,['gbif']
amelanchier-ovalis,0,0,0,1,1,['red_list' 'gbif']
ammi-majus,0,0,0,0,1,['gbif']
amorpha-fruticosa,1,0,0,0,1,['BL' 'gbif']
amsinckia-lycopsoides,0,0,0,0,1,['gbif']
anacamptis-coriophora,0,0,0,0,1,['gbif']
anacamptis-morio,0,0,0,0,1,['gbif']
anacamptis-pyramidalis,0,0,0,3,3,['red_list' 'gbif']
anagallis-arvensis,0,0,0,1,0,['red_list']
anagallis-foemina,0,0,0,1,0,['red_list']
anagallis-minima,0,0,0,1,0,['red_list']
anagallis-tenella,0,0,0,1,0,['red_list']
anaphalis-margaritacea,0,0,0,0,1,['gbif']
anchusa-arvensis,0,0,0,1,0,['red_list']
anchusa-azurea,0,0,0,0,1,['gbif']
anchusa-ochroleuca,0,0,0,0,1,['gbif']
anchusa-officinalis,0,0,0,1,1,['red_list' 'gbif']
andromeda-polifolia,0,0,0,1,1,['red_list' 'gbif']
androsace-adfinis,0,0,0,0,1,['gbif']
androsace-alpina,0,0,0,1,1,['red_list' 'gbif']
androsace-brevis,0,0,0,1,1,['red_list' 'gbif']
androsace-chamaejasme,0,0,0,1,1,['red_list' 'gbif']
androsace-helvetica,0,0,0,1,1,['red_list' 'gbif']
androsace-lactea,0,0,0,1,1,['red_list' 'gbif']
androsace-maxima,0,0,0,1,1,['red_list' 'gbif']
androsace-obtusifolia,0,0,0,1,1,['red_list' 'gbif']
androsace-puberula,0,0,0,1,0,['red_list']
androsace-pubescens,0,0,0,1,1,['red_list' 'gbif']
androsace-septentrionalis,0,0,0,1,1,['red_list' 'gbif']
androsace-vandellii,0,0,0,1,1,['red_list' 'gbif']
androsace-villosa,0,0,0,1,1,['red_list' 'gbif']
androsace-vitaliana,0,0,0,1,2,['red_list' 'gbif']
anemonastrum-narcissiflorum,0,0,0,0,1,['gbif']
anemone-apennina,0,0,0,0,1,['gbif']
anemone-baldensis,0,0,0,1,1,['red_list' 'gbif']
anemone-blanda,0,0,0,0,1,['gbif']
anemone-narcissiflora,0,0,0,1,0,['red_list']
anemone-nemorosa,0,0,0,1,1,['red_list' 'gbif']
anemone-ranunculoides,0,0,0,1,1,['red_list' 'gbif']
anemone-sylvestris,0,0,0,1,0,['red_list']
anemone-trifolia,0,0,0,0,1,['gbif']
anethum-graveolens,0,0,0,0,1,['gbif']
angelica-sylvestris,0,0,0,1,1,['red_list' 'gbif']
anogramma-leptophylla,0,0,0,1,1,['red_list' 'gbif']
antennaria-carpatica,0,0,0,1,1,['red_list' 'gbif']
antennaria-dioica,0,0,0,1,1,['red_list' 'gbif']
anthemis-arvensis,0,0,0,1,2,['red_list' 'gbif']
anthemis-cotula,0,0,0,1,1,['red_list' 'gbif']
anthemis-tinctoria,0,0,0,1,0,['red_list']
anthemis-triumfettii,0,0,0,1,0,['red_list']
anthericum-liliago,0,0,0,1,1,['red_list' 'gbif']
anthericum-ramosum,0,0,0,1,1,['red_list' 'gbif']
anthoxanthum-alpinum,0,0,0,1,0,['red_list']
anthoxanthum-aristatum,0,0,0,0,1,['gbif']
anthoxanthum-australe,0,0,0,0,1,['gbif']
anthoxanthum-nipponicum,0,0,0,0,1,['gbif']
anthoxanthum-nitens,0,0,0,0,1,['gbif']
anthoxanthum-odoratum,0,0,0,2,1,['red_list' 'gbif']
anthriscus-caucalis,0,0,0,1,1,['red_list' 'gbif']
anthriscus-cerefolium,0,0,0,1,1,['red_list' 'gbif']
anthriscus-nitida,0,0,0,1,0,['red_list']
anthriscus-nitidus,0,0,0,0,1,['gbif']
anthriscus-sylvestris,0,0,0,3,3,['red_list' 'gbif']
anthyllis-montana,0,0,0,1,2,['red_list' 'gbif']
anthyllis-vulneraria,0,0,0,5,5,['red_list' 'gbif']
antirrhinum-majus,0,0,0,0,1,['gbif']
apera-interrupta,0,0,0,1,1,['red_list' 'gbif']
apera-spica-venti,0,0,0,1,1,['red_list' 'gbif']
aphanes-arvensis,0,0,0,1,1,['red_list' 'gbif']
aphanes-australis,0,0,0,1,1,['red_list' 'gbif']
aphyllanthes-monspeliensis,0,0,0,0,1,['gbif']
apios-americana,0,0,0,0,1,['gbif']
apium-graveolens,0,0,0,0,1,['gbif']
apium-nodiflorum,0,0,0,1,0,['red_list']
apium-repens,0,0,0,1,0,['red_list']
aposeris-foetida,0,0,0,1,1,['red_list' 'gbif']
aquilegia-alpina,0,0,0,1,1,['red_list' 'gbif']
aquilegia-atrata,0,0,0,1,1,['red_list' 'gbif']
aquilegia-einseleana,0,0,0,1,1,['red_list' 'gbif']
aquilegia-vulgaris,0,0,0,1,1,['red_list' 'gbif']
arabidopsis-arenosa,0,0,0,0,2,['gbif']
arabidopsis-halleri,0,0,0,0,2,['gbif']
arabidopsis-thaliana,0,0,0,1,1,['red_list' 'gbif']
arabis-alpina,0,0,0,1,2,['red_list' 'gbif']
arabis-auriculata,0,0,0,1,1,['red_list' 'gbif']
arabis-bellidifolia,0,0,0,3,0,['red_list']
arabis-caerulea,0,0,0,1,1,['red_list' 'gbif']
arabis-caucasica,0,0,0,0,1,['gbif']
arabis-ciliata,0,0,0,1,1,['red_list' 'gbif']
arabis-collina,0,0,0,1,2,['red_list' 'gbif']
arabis-hirsuta,0,0,0,2,1,['red_list' 'gbif']
arabis-nemorensis,0,0,0,1,0,['red_list']
arabis-nova,0,0,0,1,1,['red_list' 'gbif']
arabis-planisiliqua,0,0,0,0,1,['gbif']
arabis-procurrens,0,0,0,0,1,['gbif']
arabis-pumila,0,0,0,0,1,['gbif']
arabis-sagittata,0,0,0,1,1,['red_list' 'gbif']
arabis-scabra,0,0,0,1,1,['red_list' 'gbif']
arabis-serpillifolia,0,0,0,1,0,['red_list']
arabis-serpyllifolia,0,0,0,0,1,['gbif']
arabis-stellulata,0,0,0,0,1,['gbif']
arabis-subcoriacea,0,0,0,1,0,['red_list']
arabis-turrita,0,0,0,1,0,['red_list']
aralia-elata,0,0,0,0,1,['gbif']
arctium-lappa,0,0,0,1,1,['red_list' 'gbif']
arctium-minus,0,0,0,3,3,['red_list' 'gbif']
arctium-nemorosum,0,0,1,1,1,['under_sampled' 'red_list' 'gbif']
arctium-tomentosum,0,0,0,1,1,['red_list' 'gbif']
arctostaphylos-alpina,0,0,1,1,0,['under_sampled' 'red_list']
arctostaphylos-alpinus,0,0,0,0,1,['gbif']
arctostaphylos-uva-ursi,0,0,0,1,1,['red_list' 'gbif']
aremonia-agrimonoides,0,0,0,0,1,['gbif']
arenaria-biflora,0,0,0,1,1,['red_list' 'gbif']
arenaria-ciliata,0,0,0,3,4,['red_list' 'gbif']
arenaria-gothica,0,0,0,1,1,['red_list' 'gbif']
arenaria-grandiflora,0,0,0,1,1,['red_list' 'gbif']
arenaria-leptoclados,0,0,0,1,1,['red_list' 'gbif']
arenaria-marschlinsii,0,0,1,1,1,['under_sampled' 'red_list' 'gbif']
arenaria-multicaulis,0,0,1,1,0,['under_sampled' 'red_list']
arenaria-serpyllifolia,0,0,0,2,1,['red_list' 'gbif']
argentina-anserina,0,0,0,0,1,['gbif']
aria-edulis,0,0,0,0,2,['gbif']
aristolochia-clematitis,0,0,0,1,1,['red_list' 'gbif']
aristolochia-rotunda,0,0,0,1,1,['red_list' 'gbif']
armeria-alpina,0,0,0,3,2,['red_list' 'gbif']
armeria-arenaria,0,0,0,1,2,['red_list' 'gbif']
armeria-maritima,0,0,0,0,1,['gbif']
armoracia-rusticana,0,0,0,1,1,['red_list' 'gbif']
arnica-montana,0,0,0,1,1,['red_list' 'gbif']
arnoseris-minima,0,0,1,1,1,['under_sampled' 'red_list' 'gbif']
arrhenatherum-elatius,0,0,0,1,3,['red_list' 'gbif']
artemisia-abrotanum,0,0,0,0,1,['gbif']
artemisia-absinthium,0,0,0,1,1,['red_list' 'gbif']
artemisia-annua,0,0,0,0,1,['gbif']
artemisia-biennis,0,0,0,0,1,['gbif']
artemisia-borealis,0,0,0,1,0,['red_list']
artemisia-campestris,0,0,0,3,4,['red_list' 'gbif']
artemisia-dracunculus,0,0,0,0,1,['gbif']
artemisia-genipi,0,0,0,1,1,['red_list' 'gbif']
artemisia-glacialis,0,0,0,1,1,['red_list' 'gbif']
artemisia-nivalis,0,0,0,1,1,['red_list' 'gbif']
artemisia-pontica,0,0,0,0,1,['gbif']
artemisia-umbelliformis,0,0,0,1,1,['red_list' 'gbif']
artemisia-vallesiaca,0,0,0,1,0,['red_list']
artemisia-verlotiorum,1,0,0,0,1,['BL' 'gbif']
artemisia-vulgaris,0,0,0,1,1,['red_list' 'gbif']
arum-italicum,0,0,0,1,1,['red_list' 'gbif']
arum-maculatum,0,0,0,1,1,['red_list' 'gbif']
aruncus-dioicus,0,0,0,1,1,['red_list' 'gbif']
arundo-donax,0,0,0,0,1,['gbif']
asarina-procumbens,0,0,0,0,1,['gbif']
asarum-europaeum,0,0,0,1,1,['red_list' 'gbif']
asclepias-syriaca,1,0,0,0,1,['BL' 'gbif']
asparagus-officinalis,0,0,0,1,1,['red_list' 'gbif']
asparagus-tenuifolius,0,0,0,1,1,['red_list' 'gbif']
asperugo-procumbens,0,0,0,1,1,['red_list' 'gbif']
asperula-aristata,0,0,0,1,1,['red_list' 'gbif']
asperula-arvensis,0,0,0,1,1,['red_list' 'gbif']
asperula-cynanchica,0,0,0,1,1,['red_list' 'gbif']
asperula-neilreichii,0,0,0,1,1,['red_list' 'gbif']
asperula-purpurea,0,0,0,1,1,['red_list' 'gbif']
asperula-taurina,0,0,0,1,1,['red_list' 'gbif']
asperula-tinctoria,0,0,0,1,1,['red_list' 'gbif']
asphodelus-albus,0,0,0,1,1,['red_list' 'gbif']
asplenium-adiantum-nigrum,0,0,0,1,1,['red_list' 'gbif']
asplenium-adulterinum,0,0,0,1,1,['red_list' 'gbif']
asplenium-alternifolium,0,0,0,0,1,['gbif']
asplenium-billotii,0,0,0,1,0,['red_list']
asplenium-ceterach,0,0,0,1,2,['red_list' 'gbif']
asplenium-cuneifolium,0,0,0,1,1,['red_list' 'gbif']
asplenium-fissum,0,0,0,1,1,['red_list' 'gbif']
asplenium-fontanum,0,0,0,1,1,['red_list' 'gbif']
asplenium-foreziense,0,0,0,1,1,['red_list' 'gbif']
asplenium-lepidum,0,0,0,0,1,['gbif']
asplenium-onopteris,0,0,0,1,1,['red_list' 'gbif']
asplenium-petrarchae,0,0,0,0,1,['gbif']
asplenium-ruta-muraria,0,0,0,1,3,['red_list' 'gbif']
asplenium-scolopendrium,0,0,0,0,1,['gbif']
asplenium-seelosii,0,0,0,0,1,['gbif']
asplenium-septentrionale,0,0,0,1,1,['red_list' 'gbif']
asplenium-suevicum,0,0,0,0,1,['gbif']
asplenium-ticinense,0,0,0,0,1,['gbif']
asplenium-trichomanes,0,0,0,1,5,['red_list' 'gbif']
asplenium-viride,0,0,0,1,1,['red_list' 'gbif']
aster-alpinus,0,0,0,1,1,['red_list' 'gbif']
aster-amellus,0,0,0,1,1,['red_list' 'gbif']
aster-bellidiastrum,0,0,0,1,1,['red_list' 'gbif']
aster-linosyris,0,0,0,1,0,['red_list']
aster-novi-belgii,0,1,0,0,0,['WL']
aster-squamatus,0,0,0,0,1,['gbif']
astragalus-alpinus,0,0,0,1,1,['red_list' 'gbif']
astragalus-australis,0,0,1,1,1,['under_sampled' 'red_list' 'gbif']
astragalus-cicer,0,0,0,1,2,['red_list' 'gbif']
astragalus-depressus,0,0,0,1,1,['red_list' 'gbif']
astragalus-exscapus,0,0,0,1,1,['red_list' 'gbif']
astragalus-frigidus,0,0,0,1,1,['red_list' 'gbif']
astragalus-glycyphyllos,0,0,0,1,1,['red_list' 'gbif']
astragalus-leontinus,0,0,0,1,1,['red_list' 'gbif']
astragalus-monspessulanus,0,0,0,1,1,['red_list' 'gbif']
astragalus-onobrychis,0,0,0,1,1,['red_list' 'gbif']
